gene	lfqctrl1	lfqctrl2	lfqctrl3	lfqctrl4	lfqctrl5	lfqeae1	lfqeae2	lfqeae3	lfqeae4	validation	mean_log2lfqctrl	mean_log2lfqeae	log2fc	p	q	neglogq	enriched	mitocarta
Lta4h	26.71855736	26.86177444	26.52291107	26.55752563	26.30080032	26.3639183	26.39056587	26.68138504	26.69734764	1	26.592313764	26.5333042125	-0.0590095515000009	0.665903166509511	0.968785866317373	0.0457502772772669	0	0
Oxsm	29.07769203	29.04241753	29.24020386	29.41342926	29.36806107	29.55649185	29.74179459	28.70318985	29.17247963	1	29.22836075	29.29348898	0.0651282299999991	0.802023208932748	0.986810056124236	0.0191556773374463	0	1
Itgb8	28.23722076	28.30240822	28.238451	28.10071754	27.98155403	27.81833267	27.90604019	28.66808891	28.38280106	1	28.17207031	28.1938157075	0.0217453974999984	0.922852208278255	0.994244112174792	0.00832798134330358	0	0
Abhd4	26.78156853	26.41626167	26.05883026	27.21623039	26.6959095	26.08688354	25.60854149	26.17376137	27.11421204	1	26.63376007	26.24584961	-0.387910460000001	0.340473137039313	0.923021201566503	0.115564308290899	0	0
Oxsr1	24.8950882	24.86249542	24.50954056	25.0260582	24.46985817	23.82580376	24.16023254	24.33190155	24.79892159	1	24.75260811	24.27921486	-0.473393250000001	0.0987055186364621	0.729509333861701	0.455001657758807	0	0
Vps35	29.16781044	29.24635506	29.11619568	29.14742851	28.92655754	28.99842453	28.58529091	29.44386482	29.3048687	1	29.120869446	29.08311224	-0.0377572059999984	0.859054941394863	0.991654422161605	0.0120906459433885	0	0
Rgs7bp	25.92109299	26.06436157	25.90315819	25.52121162	25.64553833	26.62121773	27.006567	25.92053795	26.05994415	1	25.81107254	26.4020667075	0.590994167500003	0.0957554803871554	0.729450862458332	0.455117296833721	0	0
Ncl	26.07540131	27.07505417	26.39967155	26.2897892	27.42001152	26.97120094	27.12030602	26.20230293	26.02588844	1	26.65198555	26.5799245825	-0.0720609675000006	0.852662939319237	0.991444832611967	0.0123955966958862	0	0
Mtch1	31.68781281	31.61533165	32.05775833	31.94228935	32.07145691	32.16768646	32.32427597	31.50121117	31.87358856	1	31.87492981	31.96669054	0.0917607300000007	0.673714904844041	0.968785866317373	0.0457502772772669	0	1
Trmt10c	26.28174782	26.13859367	26.83466721	27.12647247	27.00688744	26.90913391	27.23881531	26.16788864	26.48813629	1	26.677673722	26.7009935375	0.0233198155000025	0.941788263929973	0.996807074821133	0.00461378698577783	0	1
Armc10	28.6998024	28.42586327	28.9913044	29.1682415	29.15293884	29.23827934	29.31016731	28.5886898	28.62780571	1	28.887630082	28.94123554	0.0536054579999998	0.830914135746964	0.989114058477055	0.0157912016973934	0	1
Dync1li2	28.57269859	28.51793861	28.19497871	27.92877579	28.08547592	28.06340027	27.72119904	28.80912971	28.42963982	1	28.259973524	28.25584221	-0.00413131400000211	0.988220569536937	0.998644600173615	0.0019567550004088	0	0
Fasn	31.58848572	31.93091774	31.70004272	31.57206154	31.53684044	31.1835537	31.2273941	31.9948616	31.53503227	1	31.665669632	31.4852104175	-0.180459214500001	0.419958018138195	0.944283351474719	0.0827082602701432	0	1
Usp14	28.33240509	28.22999763	27.92629051	28.00664711	27.98758316	28.70632362	27.76293945	28.29504585	28.32229614	1	28.0965847	28.271651265	0.175066564999998	0.449650687209859	0.947280683552686	0.0781361287811336	0	0
Pls3	28.5052166	28.52039528	28.23482323	28.26961327	28.23804092	28.06000137	27.90907669	28.80705643	28.6205883	1	28.35361786	28.3491806975	-0.00443716250000037	0.985375475180489	0.998644600173615	0.0019567550004088	0	0
Bin1	31.53697777	31.90127945	31.53085327	31.40075302	31.44835281	31.24320412	31.07153511	32.11950684	31.55192566	1	31.563643264	31.4965429325	-0.0671003315000007	0.799342719982256	0.986810056124236	0.0191556773374463	0	0
Wars2	26.55737877	26.31264496	26.59306145	27.19333458	26.72442436	26.74906349	27.12317085	26.53094673	26.52119637	1	26.676168824	26.73109436	0.0549255359999989	0.794101250716964	0.986810056124236	0.0191556773374463	0	1
Bcat2	31.16503906	31.57000542	31.43673515	31.4913044	31.39693069	31.8827076	31.56783104	30.81352425	31.12247276	1	31.412002944	31.3466339125	-0.0653690315000013	0.805396781931441	0.986810056124236	0.0191556773374463	0	1
09. Sep	28.83098602	28.96928024	28.53229904	28.31464577	28.49050522	28.1427021	27.75760841	28.81642532	28.94797325	1	28.627543258	28.41617727	-0.211365988000001	0.52677682626902	0.947945719400924	0.0771236439844364	0	0
Nlgn2	27.95858955	28.0164032	28.46585274	28.18973351	28.2910099	28.3371563	27.62296295	28.66040802	28.0799427	1	28.18431778	28.1751174925	-0.00920028750000057	0.970944525769508	0.997356706865624	0.00381851484989683	0	0
Pafah1b1	29.31587791	29.36214638	29.31975746	29.18111992	28.92206955	29.06163788	28.85630608	29.53974915	29.34106636	1	29.220194244	29.1996898675	-0.0205043765000035	0.909473958583702	0.994244112174792	0.00832798134330358	0	0
Mapk1	29.22311974	29.53578758	29.15438843	29.13179207	29.01599121	28.90575409	28.64915848	29.47396278	29.35513687	1	29.212215806	29.096003055	-0.116212750999999	0.610724788726662	0.967452632022175	0.0477370684826492	0	0
Wdr1	31.05988503	31.21343994	31.03351212	30.99940681	30.80077744	30.83473396	30.6611042	31.19331169	31.15650558	1	31.021404268	30.9614138575	-0.0599904104999993	0.696875176362243	0.971297679109765	0.0420145805413897	0	0
Epb41l1	29.1374836	29.43281937	29.30559731	29.33081436	29.14949036	29.05439758	28.55239296	29.68338013	29.2054348	1	29.271241	29.1239013675	-0.1473396325	0.577926802483044	0.961157122966401	0.0571558033312235	0	0
07. Sep	32.0259285	32.32720947	32.00865173	31.95833397	31.9804306	31.60796738	31.47551918	32.43543243	32.09353638	1	32.060110854	31.9031138425	-0.1569970115	0.539590369737573	0.950455675273031	0.07330874687188	0	0
Aldh1b1	29.86348724	29.8212471	30.19430923	30.28548813	30.19078255	30.35820007	30.47339058	29.6727066	29.94295692	1	30.07106285	30.1118135425	0.0407506925000014	0.853425924431482	0.991654422161605	0.0120906459433885	0	1
Nptx1	27.19591713	27.5667057	27.89235306	27.62006378	27.47525787	27.90084076	27.53730774	27.73308372	27.32804489	1	27.550059508	27.6248192775	0.0747597695000017	0.669127874790375	0.968785866317373	0.0457502772772669	0	0
Etfa	33.03678131	32.97790909	33.33418274	33.46599197	33.57181168	33.52396774	33.73701096	32.78409958	33.12182617	1	33.277335358	33.2917261125	0.014390754499999	0.954985525178425	0.996807074821133	0.00461378698577783	0	1
Syt1	30.9084549	31.27047157	31.0239296	30.86713791	30.86496353	31.00704765	30.57253647	31.23626137	31.28986359	1	30.986991502	31.02642727	0.0394357680000006	0.836845438293184	0.989681560951639	0.0149636952887656	0	0
Mrpl38	28.19053459	28.14773178	28.56766701	28.48410416	28.50191689	28.76124382	28.84474182	28.21722603	28.23203468	1	28.378390886	28.5138115875	0.135420701499999	0.508522351118086	0.947945719400924	0.0771236439844364	0	1
Dhrs7b	27.57286072	27.44205666	27.59512711	27.35720444	27.47641754	27.60999298	27.69418335	27.23580551	27.33705139	1	27.488733294	27.4692583075	-0.0194749865000006	0.876292623720893	0.994112812081485	0.00851851654495282	0	1
Rtcb	27.98492432	28.21542168	27.6274929	27.50532913	27.67444992	27.56070709	27.81720352	27.89128113	28.00597763	1	27.80152359	27.8187923425	0.0172687525000015	0.917587665420742	0.994244112174792	0.00832798134330358	0	0
Pcsk1n	30.9082756	31.1539402	31.15843201	31.09080887	30.71620369	30.80612755	30.31872368	31.41754913	31.40194702	1	31.005532074	30.986086845	-0.0194452289999987	0.947831053503354	0.996807074821133	0.00461378698577783	0	0
Eif4h	27.71662903	27.95512962	27.78019142	27.80765533	27.77937698	27.62355614	27.59860992	28.13476944	27.91436195	1	27.807796476	27.8178243625	0.0100278865000014	0.944210037037967	0.996807074821133	0.00461378698577783	0	0
Gstm5	28.53741837	28.97851563	28.54927444	28.48836136	28.34176636	28.22209358	28.04497147	29.13712883	29.0410862	1	28.579067232	28.61132002	0.032252788000001	0.919325430697611	0.994244112174792	0.00832798134330358	0	0
Tfg	26.79575539	27.03847122	26.72669983	26.66769981	26.40065765	26.53984642	26.2952652	26.75620842	27.141119	1	26.72585678	26.68310976	-0.0427470200000002	0.844538625210587	0.989681560951639	0.0149636952887656	0	0
Rac1	31.39330292	31.6678009	31.41243362	31.12309074	31.2559185	31.3769455	31.0212841	31.60171509	31.39619064	1	31.370509336	31.3490338325	-0.0214755035000032	0.891540109624271	0.994244112174792	0.00832798134330358	0	0
Cct5	29.45135307	29.3910408	29.01265335	29.09010315	29.03088951	28.93346977	28.8864193	29.46090126	29.31716156	1	29.195207976	29.1494879725	-0.0457200035000014	0.797740063027339	0.986810056124236	0.0191556773374463	0	0
Atp6v1e1	31.95273972	32.26465225	31.78275108	31.62942696	31.51777458	31.60220337	31.16038704	31.91927719	32.22387695	1	31.829468918	31.7264361375	-0.103032780500001	0.711108099324533	0.971297679109765	0.0420145805413897	0	0
Plcl1	28.04231262	28.35218239	28.14206886	28.15467644	28.30875778	27.88285255	27.87999344	28.73245239	27.9648819	1	28.199999618	28.11504507	-0.0849545479999989	0.715229150418168	0.973300197959648	0.039043246396361	0	0
Cask	28.4551506	28.52609825	28.63877296	28.40756607	28.32990646	28.50580215	28.08517075	28.71764183	28.50407982	1	28.471498868	28.4531736375	-0.0183252305000003	0.904015485580939	0.994244112174792	0.00832798134330358	0	0
Cntnap2	30.66703987	30.84946251	30.75505447	30.4857254	30.56796646	30.48538971	30.20413971	31.26603699	30.842062	1	30.665049742	30.6994071025	0.0343573604999996	0.893417903583919	0.994244112174792	0.00832798134330358	0	0
Hsd11b1	25.15695953	25.52338219	25.26198387	25.48885536	24.6288414	25.13308525	24.80060005	26.16361618	25.77135277	1	25.21200447	25.4671635625	0.255159092499998	0.49779666932492	0.947945719400924	0.0771236439844364	0	0
Plxna4	27.79383469	28.21978951	28.1495018	27.90420341	27.74772072	27.96060753	27.47630119	28.41548538	27.89925575	1	27.963010026	27.9379124625	-0.0250975634999975	0.911848924998153	0.994244112174792	0.00832798134330358	0	0
Gabra3	25.92870331	26.21183777	26.27710724	26.01266289	25.94703865	26.47291374	25.78830528	26.32814789	25.96121979	1	26.075469972	26.137646675	0.0621767029999987	0.73782818828813	0.976200406324054	0.0347507426624494	0	0
Sv2c	30.96185684	31.25954247	30.71828651	30.52220154	30.37056732	30.59677124	30.19060516	31.08099747	31.057724	1	30.766490936	30.7315244675	-0.0349664684999986	0.89920908104624	0.994244112174792	0.00832798134330358	0	0
Tceb1	27.49400139	27.77555275	27.36836433	27.33368492	27.40494919	27.16408539	26.92416763	27.72579002	27.53923225	1	27.475310516	27.3383188225	-0.136991693500001	0.524899086127032	0.947945719400924	0.0771236439844364	0	0
Rexo2	26.91832161	26.94050217	27.7632885	27.91604424	27.87859154	28.21766472	28.25311279	26.98592949	26.80205727	1	27.483349612	27.5646910675	0.0813414554999987	0.863930004324776	0.991745906331016	0.0119575575741602	0	1
Stxbp5	28.11470795	28.41278267	28.15776443	27.90360069	27.80906677	28.0200119	27.62069321	28.48444939	28.27812576	1	28.079584502	28.100820065	0.0212355630000012	0.924890480084851	0.994244112174792	0.00832798134330358	0	0
Slc6a9	30.90655708	31.18266678	30.85132599	30.63733101	30.59623718	30.75942802	30.62983894	31.36627579	31.13455009	1	30.834823608	30.97252321	0.137699601999998	0.519666489510784	0.947945719400924	0.0771236439844364	0	0
Mecp2	29.5870018	29.26473427	29.82172585	29.39629745	29.78531456	29.18608856	29.39900017	29.93978691	29.20391846	1	29.571014786	29.432198525	-0.138816260999999	0.530365820228795	0.947945719400924	0.0771236439844364	0	0
Slc38a3	28.98482895	28.77580261	28.63580132	28.52032089	28.54235268	28.48556328	28.45236397	28.87683678	29.08387947	1	28.69182129	28.724660875	0.0328395850000014	0.859674362733736	0.991654422161605	0.0120906459433885	0	0
Ppp2r5e	26.07497215	26.44774055	26.37125778	26.10017014	25.98241806	25.53091621	25.83098602	26.22548103	26.30957794	1	26.195311736	25.9742403	-0.221071435999999	0.32961317821318	0.923021201566503	0.115564308290899	0	0
Hint1	29.10111809	29.53292084	29.11852455	29.19603539	28.98727036	28.63942719	28.6788559	29.3250885	29.45545387	1	29.187173846	29.024706365	-0.162467481	0.521458109260465	0.947945719400924	0.0771236439844364	0	1
Angel2	25.52430916	25.91315842	25.74041748	26.21414757	25.96062469	26.08688354	26.21868134	25.19016266	26.23879623	1	25.870531464	25.9336309425	0.0630994784999999	0.829297403132261	0.989114058477055	0.0157912016973934	0	1
Vsnl1	30.78923798	30.85652924	30.42962074	30.41230774	30.25805473	30.06284714	30.07756424	30.90005493	30.82073021	1	30.549150086	30.46529913	-0.0838509560000027	0.758332432992967	0.980744563247299	0.0280506621357449	0	0
	27.12154198	27.33445358	27.30582619	27.52607918	27.46458626	27.80916023	27.99725342	27.03186226	27.18744659	1	27.350497438	27.506430625	0.155933186999999	0.562841428664876	0.958648489872679	0.0609261794145519	0	0
Lppr3	25.50058937	26.11820793	25.88800812	25.58777809	25.81199646	26.04366302	25.33766365	26.01800156	25.96004868	1	25.781315994	25.8398442275	0.0585282334999988	0.781891323414376	0.986810056124236	0.0191556773374463	0	0
Nup155	29.23683167	28.7765255	28.56928062	28.06332207	30.57380104	27.50876999	26.99803543	30.24675751	28.88562012	1	29.04395218	28.4097957625	-0.634156417500002	0.487479270897279	0.947945719400924	0.0771236439844364	0	0
Iglon5	26.75671768	27.0506649	26.5832653	27.19140625	26.8764267	26.52966499	26.73117447	27.24417877	26.61498451	1	26.891696166	26.780000685	-0.111695480999998	0.585005087435253	0.961157122966401	0.0571558033312235	0	0
Sirt2	33.96266556	34.33604431	34.2839241	34.11260605	34.16556168	33.90153885	33.65618896	34.71205521	34.04066467	1	34.17216034	34.0776119225	-0.0945484175000004	0.71107792331881	0.971297679109765	0.0420145805413897	0	0
Prkar1a	26.40735817	26.54091072	26.48373032	26.26073647	26.18348694	26.30413818	25.98233223	26.59824753	26.57150269	1	26.375244524	26.3640551575	-0.0111893665000018	0.946863111136228	0.996807074821133	0.00461378698577783	0	0
Suox	28.55446243	28.46178055	28.74674416	28.83343124	28.83815765	28.75708389	28.72281265	28.44687462	28.78791618	1	28.686915206	28.678671835	-0.00824337099999894	0.942071373925423	0.996807074821133	0.00461378698577783	0	1
Ano10	25.46429062	25.5593071	25.83841133	25.75613213	25.33756065	25.73924637	25.18567085	25.65112114	25.57017899	1	25.591140366	25.5365543375	-0.054586028500001	0.733312170855818	0.97381550524629	0.0382796232761675	0	0
	27.43722153	27.55618095	27.50468636	27.54745483	27.56419945	27.02638626	27.31678391	28.04754829	27.60798454	1	27.521948624	27.49967575	-0.0222728739999987	0.925302604186724	0.994244112174792	0.00832798134330358	0	0
Cnnm2	24.67823029	24.87858009	24.77645683	25.17561913	24.91164017	24.61921692	24.31513405	25.20123672	25.05618668	1	24.884105302	24.7979435925	-0.0861617094999971	0.714615031851424	0.973300197959648	0.039043246396361	0	0
Pde1b	25.73252106	25.80083466	25.4179287	25.16046333	25.57894135	25.16714287	25.27831268	25.48712349	25.76215363	1	25.53813782	25.4236831675	-0.114454652500001	0.534054770984893	0.949428575773441	0.074868622425455	0	0
Pdcd5	25.67115974	26.16837692	25.91745567	26.06739044	26.03718376	25.53091621	26.0508213	26.09707832	25.82439613	1	25.972313306	25.87580299	-0.0965103159999998	0.558931294343177	0.956494324531833	0.0641716866861485	0	0
Pgk1	32.47889709	32.91720581	32.72303772	32.68645477	32.55491257	32.41727066	32.36328888	32.87714767	32.65503693	1	32.672101592	32.578186035	-0.0939155569999954	0.530946410864143	0.947945719400924	0.0771236439844364	0	0
Tuba4a	30.81585312	30.88332748	30.30709648	30.25653648	30.19019318	30.0512886	30.36468506	30.69133186	30.50819397	1	30.490601348	30.4038748725	-0.0867264755000008	0.678451543377573	0.968785866317373	0.0457502772772669	0	0
Grsf1	26.59775734	26.53252983	27.23635292	27.475914	27.42646408	27.38298607	27.77373123	26.84529495	26.61522293	1	27.053803634	27.154308795	0.100505160999997	0.771997951995476	0.983113446956966	0.0245701880687146	0	1
Adsl	26.72377396	26.62170601	26.12237167	26.57143784	25.78808212	26.35785866	25.68989754	26.50880814	26.55997086	1	26.36547432	26.2791338	-0.0863405200000003	0.757470634268315	0.980744563247299	0.0280506621357449	0	0
Mapk8ip3	25.52871323	25.47704315	25.79990959	25.51534271	25.63372803	25.28651428	24.6453743	25.90230751	25.18574715	1	25.590947342	25.25498581	-0.335961531999999	0.285445570129954	0.884390671811253	0.17724428660638	0	0
Enpp6	29.75478363	29.81536484	29.37556839	29.19629288	29.42700386	28.99234581	29.32860184	29.96781158	29.58926201	1	29.51380272	29.46950531	-0.0442974100000022	0.859461209939497	0.991654422161605	0.0120906459433885	0	0
Mrpl1	27.61803436	27.51058197	27.91356468	28.11802864	27.9284935	28.19091225	28.18900299	27.37384796	27.54480553	1	27.81774063	27.8246421825	0.00690155250000046	0.978342865089504	0.998644600173615	0.0019567550004088	0	1
Pmpca	30.09748077	30.07176018	30.49990463	30.68608093	30.5691452	30.80000496	30.89081001	29.77355766	30.28410912	1	30.384874342	30.4371204375	0.0522460954999993	0.863877651435908	0.991745906331016	0.0119575575741602	0	1
Slc9a1	28.35497856	28.81508255	28.67803192	28.56496429	28.43483734	28.28658867	28.03307152	29.13481903	28.65483665	1	28.569578932	28.5273289675	-0.0422499644999981	0.8761562953108	0.994112812081485	0.00851851654495282	0	0
Negr1	27.83406448	28.00163651	27.83584213	27.81014061	27.7498951	27.89541817	27.48339272	28.06620026	28.04090309	1	27.846315766	27.87147856	0.0251627939999999	0.868056126323045	0.991745906331016	0.0119575575741602	0	0
Atp6v1h	30.92556763	31.23797226	30.80827713	30.65322304	30.46338844	30.68160629	30.29723549	31.13228226	31.13124084	1	30.8176857	30.81059122	-0.00709447999999924	0.977487434388285	0.998644600173615	0.0019567550004088	0	0
Vamp2	29.98651123	30.47687149	30.34694099	30.3428154	30.21181679	30.29608727	29.91645622	30.36452866	30.43016815	1	30.27299118	30.251810075	-0.0211811050000001	0.886416447988248	0.994244112174792	0.00832798134330358	0	0
Yars	26.69517899	27.05237579	26.77329063	26.72462654	26.42140007	26.58480072	26.62491608	26.94128609	26.63792038	1	26.733374404	26.6972308175	-0.0361435864999997	0.788787671461674	0.986810056124236	0.0191556773374463	0	0
Nrxn1	27.46917534	27.45560074	28.09171677	27.77962875	27.66959381	28.15032578	26.84182167	27.98519516	27.55833626	1	27.693143082	27.6339197175	-0.0592233644999993	0.859904518230685	0.991654422161605	0.0120906459433885	0	0
